NUTS 3 CODE,LAU CODE,LAU NAME NATIONAL,LAU NAME LATIN,CHANGE (Y/N),POPULATION,TOTAL AREA (km2),DEGURBA,DEG change compared to last year,COASTAL AREA (yes/no),COAST change compared to last year,CITY_ID,CITY_ID change compared to last year,CITY_NAME,GREATER_CITY_ID,GREATER_CITY_ID change compared to last year,GREATER_CITY_NAME,FUA_ID,FUA_ID change compared to last year,FUA_NAME
DE80M,13074031,Hohen Viecheln,Hohen Viecheln,no,,,,,,,,,,,,,,,
DE80M,13074032,Hohenkirchen,Hohenkirchen,no,,,,,,,,,,,,,,,
DE80M,13074033,Holdorf,Holdorf,no,,,,,,,,,,,,,,,
DE80M,13074034,Hornstorf,Hornstorf,no,,,,,,,,,,,,,,,
DE80M,13074035,Insel Poel,Insel Poel,no,,,,,,,,,,,,,,,
DE80M,13074036,Jesendorf,Jesendorf,no,,,,,,,,,,,,,,,
DE80M,13074037,Kalkhorst,Kalkhorst,no,,,,,,,,,,,,,,,
DE80M,13074038,Klein Trebbow,Klein Trebbow,no,,,,,,,,,,,,,,,
DE80M,13074039,"Klütz, Stadt","Klütz, Stadt",no,,,,,,,,,,,,,,,
DE80M,13074040,Kneese,Kneese,no,,,,,,,,,,,,,,,
DE80M,13074042,Königsfeld,Königsfeld,no,,,,,,,,,,,,,,,
DE80M,13074043,Krembz,Krembz,no,,,,,,,,,,,,,,,
DE80M,13074044,Krusenhagen,Krusenhagen,no,,,,,,,,,,,,,,,
DE80M,13074045,Lockwisch,Lockwisch,no,,,,,,,,,,,,,,,
DE80M,13074046,Lübberstorf,Lübberstorf,no,,,,,,,,,,,,,,,
DE80M,13074047,Lübow,Lübow,no,,,,,,,,,,,,,,,
DE80M,13074048,Lübstorf,Lübstorf,no,,,,,,,,,,,,,,,
DE80M,13074049,Lüdersdorf,Lüdersdorf,no,,,,,,,,,,,,,,,
DE80M,13074050,Lützow,Lützow,no,,,,,,,,,,,,,,,
DE80M,13074052,Menzendorf,Menzendorf,no,,,,,,,,,,,,,,,
DE80M,13074053,Metelsdorf,Metelsdorf,no,,,,,,,,,,,,,,,
DE80M,13074054,Mühlen Eichsen,Mühlen Eichsen,no,,,,,,,,,,,,,,,
DE80M,13074056,Neuburg,Neuburg,no,,,,,,,,,,,,,,,
DE80M,13074057,"Neukloster, Stadt","Neukloster, Stadt",no,,,,,,,,,,,,,,,
DE80M,13074058,Niendorf,Niendorf,no,,,,,,,,,,,,,,,
DE80M,13074060,Passee,Passee,no,,,,,,,,,,,,,,,
DE80M,13074061,Perlin,Perlin,no,,,,,,,,,,,,,,,
DE80M,13074062,Pingelshagen,Pingelshagen,no,,,,,,,,,,,,,,,
DE80M,13074063,Plüschow,Plüschow,no,,,,,,,,,,,,,,,
DE80M,13074064,Pokrent,Pokrent,no,,,,,,,,,,,,,,,
DE80M,13074065,"Rehna, Stadt","Rehna, Stadt",no,,,,,,,,,,,,,,,
DE80M,13074066,Rieps,Rieps,no,,,,,,,,,,,,,,,
DE80M,13074067,Roduchelstorf,Roduchelstorf,no,,,,,,,,,,,,,,,
DE80M,13074068,Roggendorf,Roggendorf,no,,,,,,,,,,,,,,,
DE80M,13074069,Roggenstorf,Roggenstorf,no,,,,,,,,,,,,,,,
DE80M,13074070,Rögnitz,Rögnitz,no,,,,,,,,,,,,,,,
DE80M,13074071,Rüting,Rüting,no,,,,,,,,,,,,,,,
DE80M,13074072,Schildetal ,Schildetal ,no,,,,,,,,,,,,,,,
DE80M,13074073,Schlagsdorf,Schlagsdorf,no,,,,,,,,,,,,,,,
DE80M,13074074,"Schönberg, Stadt","Schönberg, Stadt",no,,,,,,,,,,,,,,,
DE80M,13074075,Seehof,Seehof,no,,,,,,,,,,,,,,,
DE80M,13074076,Selmsdorf,Selmsdorf,no,,,,,,,,,,,,,,,
DE80M,13074077,Testorf-Steinfort,Testorf-Steinfort,no,,,,,,,,,,,,,,,
DE80M,13074078,Thandorf,Thandorf,no,,,,,,,,,,,,,,,
DE80M,13074079,Upahl,Upahl,no,,,,,,,,,,,,,,,
DE80M,13074080,Utecht,Utecht,no,,,,,,,,,,,,,,,
DE80M,13074081,Veelböken,Veelböken,no,,,,,,,,,,,,,,,
DE80M,13074082,Ventschow,Ventschow,no,,,,,,,,,,,,,,,
DE80M,13074084,"Warin, Stadt","Warin, Stadt",no,,,,,,,,,,,,,,,
DE80M,13074085,Warnow,Warnow,no,,,,,,,,,,,,,,,
DE80M,13074087,"Wismar, Hansestadt","Wismar, Hansestadt",no,,,,,,,,,,,,,,,
DE80M,13074088,Zickhusen,Zickhusen,no,,,,,,,,,,,,,,,
DE80M,13074089,Zierow,Zierow,no,,,,,,,,,,,,,,,
DE80M,13074090,Zurow,Zurow,no,,,,,,,,,,,,,,,
DE80M,13074091,Züsow,Züsow,no,,,,,,,,,,,,,,,
DE80M,13074092,Wedendorfersee,Wedendorfersee,no,,,,,,,,,,,,,,,
DE80M,13074093,Stepenitztal,Stepenitztal,no,,,,,,,,,,,,,,,
DE80N,13075001,Ahlbeck,Ahlbeck,no,,,,,,,,,,,,,,,
DE80N,13075002,Alt Tellin,Alt Tellin,no,,,,,,,,,,,,,,,
DE80N,13075003,Altwarp,Altwarp,no,,,,,,,,,,,,,,,
DE80N,13075004,Altwigshagen,Altwigshagen,no,,,,,,,,,,,,,,,
DE80N,13075005,"Anklam, Stadt","Anklam, Stadt",no,,,,,,,,,,,,,,,
DE80N,13075006,Bandelin,Bandelin,no,,,,,,,,,,,,,,,
DE80N,13075007,Bargischow,Bargischow,no,,,,,,,,,,,,,,,
DE80N,13075008,Behrenhoff,Behrenhoff,no,,,,,,,,,,,,,,,
DE80N,13075009,Bentzin,Bentzin,no,,,,,,,,,,,,,,,
DE80N,13075010,Benz,Benz,no,,,,,,,,,,,,,,,
DE80N,13075011,Bergholz,Bergholz,no,,,,,,,,,,,,,,,
DE80N,13075012,Blankensee,Blankensee,no,,,,,,,,,,,,,,,
DE80N,13075013,Blesewitz,Blesewitz,no,,,,,,,,,,,,,,,
DE80N,13075015,Boldekow,Boldekow,no,,,,,,,,,,,,,,,
DE80N,13075016,Boock,Boock,no,,,,,,,,,,,,,,,
DE80N,13075017,Brietzig,Brietzig,no,,,,,,,,,,,,,,,
DE80N,13075018,Brünzow,Brünzow,no,,,,,,,,,,,,,,,
DE80N,13075020,Bugewitz,Bugewitz,no,,,,,,,,,,,,,,,
DE80N,13075021,Buggenhagen,Buggenhagen,no,,,,,,,,,,,,,,,
DE80N,13075022,Butzow,Butzow,no,,,,,,,,,,,,,,,
DE80N,13075023,Daberkow,Daberkow,no,,,,,,,,,,,,,,,
DE80N,13075025,Dargelin,Dargelin,no,,,,,,,,,,,,,,,
DE80N,13075026,Dargen,Dargen,no,,,,,,,,,,,,,,,
DE80N,13075027,Dersekow,Dersekow,no,,,,,,,,,,,,,,,
DE80N,13075028,Diedrichshagen,Diedrichshagen,no,,,,,,,,,,,,,,,
DE80N,13075029,Ducherow,Ducherow,no,,,,,,,,,,,,,,,
DE80N,13075031,"Eggesin, Stadt","Eggesin, Stadt",no,,,,,,,,,,,,,,,
DE80N,13075032,Fahrenwalde,Fahrenwalde,no,,,,,,,,,,,,,,,
DE80N,13075033,Ferdinandshof,Ferdinandshof,no,,,,,,,,,,,,,,,
DE80N,13075034,Garz,Garz,no,,,,,,,,,,,,,,,
DE80N,13075035,Glasow,Glasow,no,,,,,,,,,,,,,,,
DE80N,13075036,Görmin,Görmin,no,,,,,,,,,,,,,,,
DE80N,13075037,Grambin,Grambin,no,,,,,,,,,,,,,,,
DE80N,13075038,Grambow,Grambow,no,,,,,,,,,,,,,,,
DE80N,13075039,"Greifswald, Hansestadt","Greifswald, Hansestadt",no,,,,,,,,,,,,,,,
DE80N,13075040,Gribow,Gribow,no,,,,,,,,,,,,,,,
DE80N,13075041,Groß Kiesow,Groß Kiesow,no,,,,,,,,,,,,,,,
DE80N,13075042,Groß Luckow,Groß Luckow,no,,,,,,,,,,,,,,,
DE80N,13075043,Groß Polzin,Groß Polzin,no,,,,,,,,,,,,,,,
DE80N,13075044,"Gützkow, Stadt","Gützkow, Stadt",no,,,,,,,,,,,,,,,
DE80N,13075045,Hammer a.d. Uecker,Hammer a.d. Uecker,no,,,,,,,,,,,,,,,
DE80N,13075046,Hanshagen,Hanshagen,no,,,,,,,,,,,,,,,
DE80N,13075048,Heinrichswalde,Heinrichswalde,no,,,,,,,,,,,,,,,
DE80N,13075049,Heringsdorf,Heringsdorf,no,,,,,,,,,,,,,,,
DE80N,13075050,Hinrichshagen,Hinrichshagen,no,,,,,,,,,,,,,,,
DE80N,13075051,Hintersee,Hintersee,no,,,,,,,,,,,,,,,
DE80N,13075053,Iven,Iven,no,,,,,,,,,,,,,,,
DE80N,13075054,"Jarmen, Stadt","Jarmen, Stadt",no,,,,,,,,,,,,,,,
DE80N,13075055,Jatznick,Jatznick,no,,,,,,,,,,,,,,,
DE80N,13075056,Kamminke,Kamminke,no,,,,,,,,,,,,,,,
DE80N,13075057,Karlsburg,Karlsburg,no,,,,,,,,,,,,,,,
DE80N,13075058,Karlshagen,Karlshagen,no,,,,,,,,,,,,,,,
DE80N,13075059,Katzow,Katzow,no,,,,,,,,,,,,,,,
DE80N,13075060,Kemnitz,Kemnitz,no,,,,,,,,,,,,,,,
DE80N,13075061,Klein Bünzow,Klein Bünzow,no,,,,,,,,,,,,,,,
DE80N,13075063,Koblentz,Koblentz,no,,,,,,,,,,,,,,,
DE80N,13075065,Korswandt,Korswandt,no,,,,,,,,,,,,,,,
DE80N,13075066,Koserow,Koserow,no,,,,,,,,,,,,,,,
DE80N,13075067,Krackow,Krackow,no,,,,,,,,,,,,,,,
DE80N,13075068,Krien,Krien,no,,,,,,,,,,,,,,,
DE80N,13075069,Kröslin,Kröslin,no,,,,,,,,,,,,,,,
DE80N,13075070,Kruckow,Kruckow,no,,,,,,,,,,,,,,,
DE80N,13075071,Krugsdorf,Krugsdorf,no,,,,,,,,,,,,,,,
DE80N,13075072,Krummin,Krummin,no,,,,,,,,,,,,,,,
DE80N,13075073,Krusenfelde,Krusenfelde,no,,,,,,,,,,,,,,,
DE80N,13075074,"Lassan, Stadt","Lassan, Stadt",no,,,,,,,,,,,,,,,
DE80N,13075075,Leopoldshagen,Leopoldshagen,no,,,,,,,,,,,,,,,
DE80N,13075076,Levenhagen,Levenhagen,no,,,,,,,,,,,,,,,
DE80N,13075078,Liepgarten,Liepgarten,no,,,,,,,,,,,,,,,
DE80N,13075079,Löcknitz,Löcknitz,no,,,,,,,,,,,,,,,
DE80N,13075080,Loddin,Loddin,no,,,,,,,,,,,,,,,
DE80N,13075081,Loissin,Loissin,no,,,,,,,,,,,,,,,
DE80N,13075082,"Loitz, Stadt","Loitz, Stadt",no,,,,,,,,,,,,,,,
DE80N,13075083,Lubmin,Lubmin,no,,,,,,,,,,,,,,,
DE80N,13075084,Lübs,Lübs,no,,,,,,,,,,,,,,,
DE80N,13075085,Luckow,Luckow,no,,,,,,,,,,,,,,,
DE80N,13075086,Lühmannsdorf,Lühmannsdorf,no,,,,,,,,,,,,,,,
DE80N,13075087,Lütow,Lütow,no,,,,,,,,,,,,,,,
DE80N,13075088,Medow,Medow,no,,,,,,,,,,,,,,,
DE80N,13075089,Meiersberg,Meiersberg,no,,,,,,,,,,,,,,,
DE80N,13075090,Mellenthin,Mellenthin,no,,,,,,,,,,,,,,,
DE80N,13075091,Mesekenhagen,Mesekenhagen,no,,,,,,,,,,,,,,,
DE80N,13075092,Mölschow,Mölschow,no,,,,,,,,,,,,,,,
DE80N,13075093,Mönkebude,Mönkebude,no,,,,,,,,,,,,,,,
DE80N,13075094,Murchin,Murchin,no,,,,,,,,,,,,,,,
DE80N,13075095,Nadrensee,Nadrensee,no,,,,,,,,,,,,,,,
DE80N,13075097,Neu Boltenhagen,Neu Boltenhagen,no,,,,,,,,,,,,,,,
DE80N,13075098,Neu Kosenow,Neu Kosenow,no,,,,,,,,,,,,,,,
DE80N,13075101,Neuenkirchen,Neuenkirchen,no,,,,,,,,,,,,,,,
DE80N,13075102,Neuenkirchen,Neuenkirchen,no,,,,,,,,,,,,,,,
DE80N,13075103,Nieden,Nieden,no,,,,,,,,,,,,,,,
DE80N,13075104,Papendorf,Papendorf,no,,,,,,,,,,,,,,,
DE80N,13075105,"Pasewalk, Stadt","Pasewalk, Stadt",no,,,,,,,,,,,,,,,
DE80N,13075106,Peenemünde,Peenemünde,no,,,,,,,,,,,,,,,
DE80N,13075107,"Penkun, Stadt","Penkun, Stadt",no,,,,,,,,,,,,,,,
DE80N,13075108,Plöwen,Plöwen,no,,,,,,,,,,,,,,,
DE80N,13075109,Polzow,Polzow,no,,,,,,,,,,,,,,,
DE80N,13075110,Postlow,Postlow,no,,,,,,,,,,,,,,,
DE80N,13075111,Pudagla,Pudagla,no,,,,,,,,,,,,,,,
DE80N,13075113,Ramin,Ramin,no,,,,,,,,,,,,,,,
DE80N,13075114,Rankwitz,Rankwitz,no,,,,,,,,,,,,,,,
DE80N,13075115,Rollwitz,Rollwitz,no,,,,,,,,,,,,,,,
DE80N,13075116,Rossin,Rossin,no,,,,,,,,,,,,,,,
DE80N,13075117,Rossow,Rossow,no,,,,,,,,,,,,,,,
DE80N,13075118,Rothemühl,Rothemühl,no,,,,,,,,,,,,,,,
DE80N,13075119,Rothenklempenow,Rothenklempenow,no,,,,,,,,,,,,,,,
DE80N,13075120,Rubenow,Rubenow,no,,,,,,,,,,,,,,,
DE80N,13075121,Rubkow,Rubkow,no,,,,,,,,,,,,,,,
DE80N,13075122,Sarnow,Sarnow,no,,,,,,,,,,,,,,,
DE80N,13075123,Sassen-Trantow,Sassen-Trantow,no,,,,,,,,,,,,,,,
DE80N,13075124,Sauzin,Sauzin,no,,,,,,,,,,,,,,,
DE80N,13075125,Schmatzin,Schmatzin,no,,,,,,,,,,,,,,,
DE80N,13075126,Schönwalde,Schönwalde,no,,,,,,,,,,,,,,,
DE80N,13075127,Spantekow,Spantekow,no,,,,,,,,,,,,,,,
DE80N,13075128,Stolpe an der Peene,Stolpe an der Peene,no,,,,,,,,,,,,,,,
DE80N,13075129,Stolpe auf Usedom,Stolpe auf Usedom,no,,,,,,,,,,,,,,,
DE80N,13075130,"Strasburg (Uckermark), Stadt","Strasburg (Uckermark), Stadt",no,,,,,,,,,,,,,,,
DE80N,13075131,"Torgelow, Stadt","Torgelow, Stadt",no,,,,,,,,,,,,,,,
DE80N,13075133,Trassenheide,Trassenheide,no,,,,,,,,,,,,,,,
DE80N,13075134,Tutow,Tutow,no,,,,,,,,,,,,,,,
DE80N,13075135,Ückeritz,Ückeritz,no,,,,,,,,,,,,,,,
DE80N,13075136,"Ueckermünde, Stadt","Ueckermünde, Stadt",no,,,,,,,,,,,,,,,
DE80N,13075137,"Usedom, Stadt","Usedom, Stadt",no,,,,,,,,,,,,,,,
DE80N,13075138,Viereck,Viereck,no,,,,,,,,,,,,,,,
DE80N,13075139,Vogelsang-Warsin,Vogelsang-Warsin,no,,,,,,,,,,,,,,,
DE80N,13075140,Völschow,Völschow,no,,,,,,,,,,,,,,,
DE80N,13075141,Wackerow,Wackerow,no,,,,,,,,,,,,,,,
DE80N,13075142,Weitenhagen,Weitenhagen,no,,,,,,,,,,,,,,,
DE80N,13075143,Wilhelmsburg,Wilhelmsburg,no,,,,,,,,,,,,,,,
DE80N,13075144,"Wolgast, Stadt","Wolgast, Stadt",no,,,,,,,,,,,,,,,
DE80N,13075145,Wrangelsburg,Wrangelsburg,no,,,,,,,,,,,,,,,
DE80N,13075146,Wusterhusen,Wusterhusen,no,,,,,,,,,,,,,,,
DE80N,13075147,Zemitz,Zemitz,no,,,,,,,,,,,,,,,
DE80N,13075148,Zempin,Zempin,no,,,,,,,,,,,,,,,
DE80N,13075149,Zerrenthin,Zerrenthin,no,,,,,,,,,,,,,,,
DE80N,13075150,Ziethen,Ziethen,no,,,,,,,,,,,,,,,
DE80N,13075151,Zinnowitz,Zinnowitz,no,,,,,,,,,,,,,,,
DE80N,13075152,Zirchow,Zirchow,no,,,,,,,,,,,,,,,
DE80N,13075154,Züssow,Züssow,no,,,,,,,,,,,,,,,
DE80N,13075155,Neetzow-Liepen,Neetzow-Liepen,no,,,,,,,,,,,,,,,
DE80O,13076001,Alt Krenzlin,Alt Krenzlin,no,,,,,,,,,,,,,,,
DE80O,13076002,Alt Zachun,Alt Zachun,no,,,,,,,,,,,,,,,
DE80O,13076003,Balow,Balow,no,,,,,,,,,,,,,,,
DE80O,13076004,Bandenitz,Bandenitz,no,,,,,,,,,,,,,,,
DE80O,13076005,Banzkow,Banzkow,no,,,,,,,,,,,,,,,
DE80O,13076006,Barkhagen,Barkhagen,no,,,,,,,,,,,,,,,
DE80O,13076007,Barnin,Barnin,no,,,,,,,,,,,,,,,
DE80O,13076008,Belsch,Belsch,no,,,,,,,,,,,,,,,
DE80O,13076009,Bengerstorf,Bengerstorf,no,,,,,,,,,,,,,,,
DE80O,13076010,Besitz,Besitz,no,,,,,,,,,,,,,,,
DE80O,13076011,Blankenberg,Blankenberg,no,,,,,,,,,,,,,,,
DE80O,13076012,Blievenstorf,Blievenstorf,no,,,,,,,,,,,,,,,
DE80O,13076013,Bobzin,Bobzin,no,,,,,,,,,,,,,,,
DE80O,13076014,"Boizenburg/ Elbe, Stadt","Boizenburg/ Elbe, Stadt",no,,,,,,,,,,,,,,,
DE80O,13076015,Borkow,Borkow,no,,,,,,,,,,,,,,,
DE80O,13076016,Brahlstorf,Brahlstorf,no,,,,,,,,,,,,,,,
DE80O,13076017,Brenz,Brenz,no,,,,,,,,,,,,,,,
DE80O,13076018,Bresegard bei Eldena,Bresegard bei Eldena,no,,,,,,,,,,,,,,,
DE80O,13076019,Bresegard bei Picher,Bresegard bei Picher,no,,,,,,,,,,,,,,,
DE80O,13076020,"Brüel, Stadt","Brüel, Stadt",no,,,,,,,,,,,,,,,
DE80O,13076021,Brunow,Brunow,no,,,,,,,,,,,,,,,
DE80O,13076023,Bülow,Bülow,no,,,,,,,,,,,,,,,
DE80O,13076024,Cambs,Cambs,no,,,,,,,,,,,,,,,
DE80O,13076025,"Crivitz, Stadt","Crivitz, Stadt",no,,,,,,,,,,,,,,,
DE80O,13076026,Dabel,Dabel,no,,,,,,,,,,,,,,,
DE80O,13076027,Dambeck,Dambeck,no,,,,,,,,,,,,,,,
DE80O,13076029,Demen,Demen,no,,,,,,,,,,,,,,,
DE80O,13076030,Dersenow,Dersenow,no,,,,,,,,,,,,,,,
DE80O,13076032,Dobbertin,Dobbertin,no,,,,,,,,,,,,,,,
DE80O,13076033,Dobin am See,Dobin am See,no,,,,,,,,,,,,,,,
DE80O,13076034,"Dömitz, Stadt","Dömitz, Stadt",no,,,,,,,,,,,,,,,
DE80O,13076035,Domsühl,Domsühl,no,,,,,,,,,,,,,,,
DE80O,13076036,Dümmer,Dümmer,no,,,,,,,,,,,,,,,
DE80O,13076037,Eldena,Eldena,no,,,,,,,,,,,,,,,
DE80O,13076038,Friedrichsruhe,Friedrichsruhe,no,,,,,,,,,,,,,,,
DE80O,13076039,Gallin,Gallin,no,,,,,,,,,,,,,,,
DE80O,13076040,Gallin-Kuppentin,Gallin-Kuppentin,no,,,,,,,,,,,,,,,
DE80O,13076041,Gammelin,Gammelin,no,,,,,,,,,,,,,,,
DE80O,13076043,Gischow,Gischow,no,,,,,,,,,,,,,,,
DE80O,13076044,Gneven,Gneven,no,,,,,,,,,,,,,,,
DE80O,13076046,Göhlen,Göhlen,no,,,,,,,,,,,,,,,
DE80O,13076048,"Goldberg, Stadt","Goldberg, Stadt",no,,,,,,,,,,,,,,,
DE80O,13076049,Gorlosen,Gorlosen,no,,,,,,,,,,,,,,,
DE80O,13076050,"Grabow, Stadt","Grabow, Stadt",no,,,,,,,,,,,,,,,
DE80O,13076051,Granzin,Granzin,no,,,,,,,,,,,,,,,
DE80O,13076053,Grebs-Niendorf,Grebs-Niendorf,no,,,,,,,,,,,,,,,
DE80O,13076054,Gresse,Gresse,no,,,,,,,,,,,,,,,
DE80O,13076055,Greven,Greven,no,,,,,,,,,,,,,,,
DE80O,13076056,Groß Godems,Groß Godems,no,,,,,,,,,,,,,,,
DE80O,13076057,Groß Krams,Groß Krams,no,,,,,,,,,,,,,,,
DE80O,13076058,Groß Laasch,Groß Laasch,no,,,,,,,,,,,,,,,
DE80O,13076060,"Hagenow, Stadt","Hagenow, Stadt",no,,,,,,,,,,,,,,,
DE80O,13076062,Hohen Pritz,Hohen Pritz,no,,,,,,,,,,,,,,,
DE80O,13076063,Holthusen,Holthusen,no,,,,,,,,,,,,,,,
DE80O,13076064,Hoort,Hoort,no,,,,,,,,,,,,,,,
DE80O,13076065,Hülseburg,Hülseburg,no,,,,,,,,,,,,,,,
DE80O,13076067,Karenz,Karenz,no,,,,,,,,,,,,,,,
DE80O,13076068,Karrenzin,Karrenzin,no,,,,,,,,,,,,,,,
DE80O,13076069,Karstädt,Karstädt,no,,,,,,,,,,,,,,,
DE80O,13076070,Kirch Jesar,Kirch Jesar,no,,,,,,,,,,,,,,,
DE80O,13076071,Klein Rogahn,Klein Rogahn,no,,,,,,,,,,,,,,,
DE80O,13076072,Kobrow,Kobrow,no,,,,,,,,,,,,,,,
DE80O,13076073,Kogel,Kogel,no,,,,,,,,,,,,,,,
DE80O,13076075,Kreien,Kreien,no,,,,,,,,,,,,,,,
DE80O,13076076,Kremmin,Kremmin,no,,,,,,,,,,,,,,,
DE80O,13076077,Kritzow,Kritzow,no,,,,,,,,,,,,,,,
DE80O,13076078,Kuhlen-Wendorf,Kuhlen-Wendorf,no,,,,,,,,,,,,,,,
DE80O,13076079,Kuhstorf,Kuhstorf,no,,,,,,,,,,,,,,,
DE80O,13076080,Langen Brütz,Langen Brütz,no,,,,,,,,,,,,,,,
DE80O,13076082,Leezen,Leezen,no,,,,,,,,,,,,,,,
DE80O,13076084,Leussow,Leussow,no,,,,,,,,,,,,,,,
DE80O,13076085,Lewitzrand ,Lewitzrand ,no,,,,,,,,,,,,,,,
DE80O,13076086,Lübesse,Lübesse,no,,,,,,,,,,,,,,,
DE80O,13076087,Lüblow,Lüblow,no,,,,,,,,,,,,,,,
DE80O,13076088,"Lübtheen, Stadt","Lübtheen, Stadt",no,,,,,,,,,,,,,,,
DE80O,13076089,"Lübz, Stadt","Lübz, Stadt",no,,,,,,,,,,,,,,,
DE80O,13076090,"Ludwigslust, Stadt","Ludwigslust, Stadt",no,,,,,,,,,,,,,,,
DE80O,13076092,Lüttow-Valluhn,Lüttow-Valluhn,no,,,,,,,,,,,,,,,
DE80O,13076093,Malk Göhren,Malk Göhren,no,,,,,,,,,,,,,,,
DE80O,13076094,Malliß,Malliß,no,,,,,,,,,,,,,,,
DE80O,13076095,Marnitz,Marnitz,no,,,,,,,,,,,,,,,
DE80O,13076096,Mestlin,Mestlin,no,,,,,,,,,,,,,,,
DE80O,13076097,Milow,Milow,no,,,,,,,,,,,,,,,
DE80O,13076098,Möllenbeck,Möllenbeck,no,,,,,,,,,,,,,,,
DE80O,13076099,Moraas,Moraas,no,,,,,,,,,,,,,,,
DE80O,13076100,Muchow,Muchow,no,,,,,,,,,,,,,,,
DE80O,13076101,Mustin,Mustin,no,,,,,,,,,,,,,,,
DE80O,13076102,Neu Gülze,Neu Gülze,no,,,,,,,,,,,,,,,
DE80O,13076103,Neu Kaliß,Neu Kaliß,no,,,,,,,,,,,,,,,
DE80O,13076104,Neu Poserin,Neu Poserin,no,,,,,,,,,,,,,,,
DE80O,13076105,"Neustadt-Glewe, Stadt","Neustadt-Glewe, Stadt",no,,,,,,,,,,,,,,,
DE80O,13076106,Nostorf,Nostorf,no,,,,,,,,,,,,,,,
DE80O,13076107,Pampow,Pampow,no,,,,,,,,,,,,,,,
DE80O,13076108,"Parchim, Stadt","Parchim, Stadt",no,,,,,,,,,,,,,,,
DE80O,13076109,Passow,Passow,no,,,,,,,,,,,,,,,
DE80O,13076110,Pätow-Steegen,Pätow-Steegen,no,,,,,,,,,,,,,,,
DE80O,13076111,Picher,Picher,no,,,,,,,,,,,,,,,
DE80O,13076112,Pinnow,Pinnow,no,,,,,,,,,,,,,,,
DE80O,13076113,Plate,Plate,no,,,,,,,,,,,,,,,
DE80O,13076114,"Plau am See, Stadt","Plau am See, Stadt",no,,,,,,,,,,,,,,,
DE80O,13076115,Prislich,Prislich,no,,,,,,,,,,,,,,,
DE80O,13076116,Pritzier,Pritzier,no,,,,,,,,,,,,,,,
DE80O,13076117,Raben Steinfeld,Raben Steinfeld,no,,,,,,,,,,,,,,,
DE80O,13076118,Rastow,Rastow,no,,,,,,,,,,,,,,,
DE80O,13076119,Redefin,Redefin,no,,,,,,,,,,,,,,,
DE80O,13076120,Rom,Rom,no,,,,,,,,,,,,,,,
DE80O,13076121,Schossin,Schossin,no,,,,,,,,,,,,,,,
DE80O,13076122,Schwanheide,Schwanheide,no,,,,,,,,,,,,,,,
DE80O,13076123,Setzin,Setzin,no,,,,,,,,,,,,,,,
DE80O,13076125,Siggelkow,Siggelkow,no,,,,,,,,,,,,,,,
DE80O,13076126,Spornitz,Spornitz,no,,,,,,,,,,,,,,,
DE80O,13076128,"Sternberg, Stadt","Sternberg, Stadt",no,,,,,,,,,,,,,,,
DE80O,13076129,Stolpe,Stolpe,no,,,,,,,,,,,,,,,
DE80O,13076130,Stralendorf,Stralendorf,no,,,,,,,,,,,,,,,
DE80O,13076131,Strohkirchen,Strohkirchen,no,,,,,,,,,,,,,,,
DE80O,13076132,Suckow,Suckow,no,,,,,,,,,,,,,,,
DE80O,13076133,Sukow,Sukow,no,,,,,,,,,,,,,,,
DE80O,13076134,Sülstorf,Sülstorf,no,,,,,,,,,,,,,,,
DE80O,13076135,Techentin ,Techentin ,no,,,,,,,,,,,,,,,
DE80O,13076136,Teldau,Teldau,no,,,,,,,,,,,,,,,
DE80O,13076137,Tessenow,Tessenow,no,,,,,,,,,,,,,,,
DE80O,13076138,Tessin b. Boizenburg,Tessin b. Boizenburg,no,,,,,,,,,,,,,,,
DE80O,13076139,Toddin,Toddin,no,,,,,,,,,,,,,,,
DE80O,13076140,Tramm,Tramm,no,,,,,,,,,,,,,,,
DE80O,13076141,Uelitz,Uelitz,no,,,,,,,,,,,,,,,
DE80O,13076142,Vellahn,Vellahn,no,,,,,,,,,,,,,,,
DE80O,13076143,Vielank,Vielank,no,,,,,,,,,,,,,,,
DE80O,13076145,Warlitz,Warlitz,no,,,,,,,,,,,,,,,
DE80O,13076146,Warlow,Warlow,no,,,,,,,,,,,,,,,
DE80O,13076147,Warsow,Warsow,no,,,,,,,,,,,,,,,
DE80O,13076148,Weitendorf,Weitendorf,no,,,,,,,,,,,,,,,
DE80O,13076151,Werder,Werder,no,,,,,,,,,,,,,,,
DE80O,13076152,"Wittenburg, Stadt","Wittenburg, Stadt",no,,,,,,,,,,,,,,,
DE80O,13076153,Wittendörp,Wittendörp,no,,,,,,,,,,,,,,,
DE80O,13076154,Wittenförden,Wittenförden,no,,,,,,,,,,,,,,,
DE80O,13076155,Witzin,Witzin,no,,,,,,,,,,,,,,,
DE80O,13076156,Wöbbelin,Wöbbelin,no,,,,,,,,,,,,,,,
DE80O,13076158,Zapel,Zapel,no,,,,,,,,,,,,,,,
DE80O,13076159,"Zarrentin am Schaalsee, Stadt","Zarrentin am Schaalsee, Stadt",no,,,,,,,,,,,,,,,
DE80O,13076160,Ziegendorf,Ziegendorf,no,,,,,,,,,,,,,,,
DE80O,13076161,Zierzow,Zierzow,no,,,,,,,,,,,,,,,
DE80O,13076162,Zölkow,Zölkow,no,,,,,,,,,,,,,,,
DE80O,13076163,Zülow,Zülow,no,,,,,,,,,,,,,,,
